 Length,Indentation,Comments,Non-Dic,Keywords,Separators,Operators,Number of words,StopWords,Stop Word Ratio,Score,STD StopWord,STD Score ,
7111,10.89547038,0,133,22,127,126,623,185,0.026016032,0.012683838,-0.2747632,-0.30064829,text
147,6.4,2,4,6,11,0,21,2,0.013605442,0.027176871,-0.833895337,1.115833313,code
6664,4.337142857,1,48,68,99,61,970,378,0.056722689,0.007419246,1.108658537,-0.815185024,text
