 Length,Indentation,Comments,Non-Dic,Keywords,Separators,Operators,Number of words,StopWords,Stop Word Ratio,Score,STD StopWord,STD Score ,
35,17,0,0,0,0,0,0,0,0,0.024285714,-0.340566711,-0.031298267, text
35,17,0,0,0,0,0,0,0,0,0.024285714,-0.340566711,-0.031298267, text
35,17,0,0,0,0,0,0,0,0,0.024285714,-0.340566711,-0.031298267, text
32,10,0,0,0,0,0,0,0,0,0.015625,-0.340566711,-0.226090591, text
29,14,0,0,0,0,0,0,0,0,0.024137931,-0.340566711,-0.034622132, text
27,13,0,0,0,0,0,0,0,0,0.024074074,-0.340566711,-0.03605837, text
25,12,0,0,0,0,0,0,0,0,0.024,-0.340566711,-0.037724406, text
24,7.333333333,0,0,0,0,0,0,0,0,0.015277778,-0.340566711,-0.233900135, text
19,9,0,0,0,0,0,0,0,0,0.023684211,-0.340566711,-0.04482698, text
17,8,0,0,0,0,0,0,0,0,0.023529412,-0.340566711,-0.048308634, text
17,8,0,0,0,0,0,0,0,0,0.023529412,-0.340566711,-0.048308634, text
6,10.66666667,0,0,0,0,0,0,0,0,0.088888889,-0.340566711,1.421723058, text
20,6,0,0,0,0,0,0,0,0,0.015,-0.340566711,-0.24014777, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
13,0,0,1,0,0,0,2,0,0,0.013461538,-0.340566711,-0.274750054, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
1,0,0,0,0,0,1,0,0,0,0.3,-0.340566711,6.169925424, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
19,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
1,0,0,0,0,0,1,0,0,0,0.3,-0.340566711,6.169925424, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
13,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
1,0,0,0,0,0,1,0,0,0,0.3,-0.340566711,6.169925424, text
22,6.666666667,0,0,0,0,0,0,0,0,0.015151515,-0.340566711,-0.236739969, text
20,0,0,0,0,0,0,3,1,0.05,0,1.956562001,-0.577520043, text
20,6,0,0,0,0,0,0,0,0,0.015,-0.340566711,-0.24014777, text
18,5.333333333,0,0,0,0,0,0,0,0,0.014814815,-0.340566711,-0.244312859, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
11,5,0,0,0,0,0,0,0,0,0.022727273,-0.340566711,-0.066349932, text
10,2.666666667,0,0,0,0,0,0,0,0,0.013333333,-0.340566711,-0.277633578, text
7,3,0,0,0,0,0,0,0,0,0.021428571,-0.340566711,-0.095559652, text
7,3,0,0,0,0,0,0,0,0,0.021428571,-0.340566711,-0.095559652, text
9,4,0,0,0,0,0,0,0,0,0.022222222,-0.340566711,-0.077709268, text
10,10,0,0,0,0,0,0,0,0,0.05,-0.340566711,0.547054202, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
18,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
17,0,0,0,0,0,0,3,1,0.058823529,0,2.361937656,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
20,0,0,0,0,0,0,3,1,0.05,0,1.956562001,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
25,0,0,0,0,0,0,4,1,0.04,0,1.497136258,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
23,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
14,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
23,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
19,9,0,0,0,0,0,0,0,0,0.023684211,-0.340566711,-0.04482698, text
20,6,0,0,0,0,0,0,0,0,0.015,-0.340566711,-0.24014777, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
21,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,3,0,0,0,0,0,0,0,0,0.01,-0.340566711,-0.352605194, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
19,0,0,0,0,0,0,3,1,0.052631579,0,2.077463512,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
17,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
20,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
22,0,0,0,1,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
24,0,0,0,0,0,0,4,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
28,0,0,0,3,0,0,4,1,0.035714286,0,1.300239512,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
21,0,0,1,0,0,0,3,0,0,0.008333333,-0.340566711,-0.390091002, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
20,0,0,1,0,0,0,3,0,0,0.00875,-0.340566711,-0.38071955, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
17,0,0,0,1,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
7,4,0,0,0,0,0,0,0,0,0.028571429,-0.340566711,0.065093811, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
12,0,0,2,0,2,2,2,0,0,0.116666667,-0.340566711,2.046486527, text
12,0,0,2,0,2,2,2,0,0,0.116666667,-0.340566711,2.046486527, text
22,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
17,0,0,1,0,0,0,2,0,0,0.010294118,-0.340566711,-0.345990051, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
15,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
17,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
21,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
26,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
14,0,0,1,0,0,0,3,0,0,0.0125,-0.340566711,-0.296376482, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
14,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
16,3.25,0,0,0,0,0,0,0,0,0.01015625,-0.340566711,-0.349090899, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
22,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,4.333333333,0,0,0,0,0,0,0,0,0.014444444,-0.340566711,-0.252643039, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
9,0,0,0,0,0,0,1,0,0,0,-0.340566711,-0.577520043, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
8,0,0,0,0,0,0,1,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
16,4.666666667,0,0,0,0,0,0,0,0,0.014583333,-0.340566711,-0.249519222, text
24,0,0,4,0,4,4,4,0,0,0.116666667,-0.340566711,2.046486527, text
11,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
1,1,0,0,0,0,0,0,0,0,0.05,-0.340566711,0.547054202, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
11,5,0,0,0,0,0,0,0,0,0.022727273,-0.340566711,-0.066349932, text
11,5,0,0,0,0,0,0,0,0,0.022727273,-0.340566711,-0.066349932, text
15,1.666666667,0,0,0,0,0,0,0,0,0.005555556,-0.340566711,-0.452567349, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
14,4,0,0,0,0,0,0,0,0,0.014285714,-0.340566711,-0.256213116, text
13,6,0,0,0,0,0,0,0,0,0.023076923,-0.340566711,-0.058485776, text
15,7,0,0,0,0,0,0,0,0,0.023333333,-0.340566711,-0.052718729, text
17,8,0,0,0,0,0,0,0,0,0.023529412,-0.340566711,-0.048308634, text
19,9,0,0,0,0,0,0,0,0,0.023684211,-0.340566711,-0.04482698, text
50,20.4,0,0,0,0,0,0,0,0,0.0204,-0.340566711,-0.118693751, text
25,0,0,0,0,0,0,4,1,0.04,0,1.497136258,-0.577520043, text
9,14,0,0,0,0,0,0,0,0,0.077777778,-0.340566711,1.171817671, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
20,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
29,0,0,0,0,0,0,5,3,0.103448276,0,4.412113382,-0.577520043, text
18,0,0,1,0,0,0,2,0,0,0.009722222,-0.340566711,-0.358852829, text
360,1,0,0,6,1,1,58,21,0.058333333,0.001597222,2.339416786,-0.541596143, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
315,0,0,1,1,0,0,49,21,0.066666667,5.56E-04,2.722271571,-0.565024773, text
87,0,0,3,0,0,0,16,8,0.091954023,0.006034483,3.884037816,-0.441795565, text
12,0,0,0,0,0,1,1,0,0,0.025,-0.340566711,-0.015232921, text
16,0,0,3,0,0,0,4,1,0.0625,0.0328125,2.530844178,0.160481805, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
18,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
312,0,0,0,0,0,0,52,23,0.073717949,0,3.04622562,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
162,0,0,1,0,0,0,27,13,0.080246914,0.001080247,3.346183073,-0.553223686, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,1,0,0,0,0,0,0,0,0,0.05,-0.340566711,0.547054202, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
116,0,0,1,0,0,0,16,7,0.060344828,0.001508621,2.43183001,-0.543588923, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
80,0,0,0,1,2,0,13,4,0.05,0.005625,1.956562001,-0.45100544, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
54,0,0,0,0,0,1,10,5,0.092592593,0.005555556,3.913375347,-0.452567349, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
50,0,0,0,0,2,0,7,2,0.04,0.009,1.497136258,-0.375096679, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
69,0,0,1,0,2,1,10,3,0.043478261,0.013405797,1.656936517,-0.27600376, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
16,0,0,0,0,0,0,3,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
409,0,0,0,7,0,0,76,43,0.105134474,0,4.48958168,-0.577520043, text
38,0,0,0,0,1,1,3,0,0,0.013815789,-0.340566711,-0.266782423, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
306,0,0,0,2,2,1,58,24,0.078431373,0.00245098,3.262772444,-0.522393854, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
147,6.4,2,4,6,11,0,21,2,0.013605442,0.027176871,0.284502327,0.033728135, code
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
7,0,0,0,0,0,0,1,0,0,0,-0.340566711,-0.577520043, text
12,0,0,0,0,0,0,2,0,0,0,-0.340566711,-0.577520043, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
18,0,0,0,0,0,0,3,2,0.111111111,0,4.764163759,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
1307,0,1,4,18,28,12,218,102,0.078041316,0.008301454,3.244852242,-0.390808022, text
2,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
30,0,0,0,0,0,0,4,0,0,0,-0.340566711,-0.577520043, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
62,0,0,2,4,8,0,8,0,0,0.034677419,-0.340566711,0.202426611, text
63,0,0,2,4,8,0,8,0,0,0.034126984,-0.340566711,0.190046505, text
63,0,0,2,4,8,0,8,0,0,0.034126984,-0.340566711,0.190046505, text
1,0,0,0,0,0,0,0,0,0,0,-0.340566711,-0.577520043, text
