 Length,Indentation,Comments,Non-Dic,Keywords,Separators,Operators,Number of words,StopWords,Stop Word Ratio,Score,STD StopWord,STD Score ,
9,28,0,0,0,0,0,0,0,0,0.155555556,-0.402997285,2.616158351, text
10,32,0,0,0,0,0,0,0,0,0.16,-0.402997285,2.711702827, text
11,36,0,0,0,0,0,0,0,0,0.163636364,-0.402997285,2.78987558, text
11,36,0,0,0,0,0,0,0,0,0.163636364,-0.402997285,2.78987558, text
12,40,0,0,0,0,0,0,0,0,0.166666667,-0.402997285,2.855019541, text
3,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
11,36,0,0,0,0,0,0,0,0,0.163636364,-0.402997285,2.78987558, text
10,32,0,0,0,0,0,0,0,0,0.16,-0.402997285,2.711702827, text
10,32,0,0,0,0,0,0,0,0,0.16,-0.402997285,2.711702827, text
11,36,0,0,0,0,0,0,0,0,0.163636364,-0.402997285,2.78987558, text
11,36,0,0,0,0,0,0,0,0,0.163636364,-0.402997285,2.78987558, text
13,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
10,32,0,0,0,0,0,0,0,0,0.16,-0.402997285,2.711702827, text
9,28,0,0,0,0,0,0,0,0,0.155555556,-0.402997285,2.616158351, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
8,24,0,0,0,0,0,0,0,0,0.15,-0.402997285,2.496727757, text
7,20,0,0,0,0,0,0,0,0,0.142857143,-0.402997285,2.343174135, text
6,16,0,0,0,0,0,0,0,0,0.133333333,-0.402997285,2.138435973, text
5,12,0,0,0,0,0,0,0,0,0.12,-0.402997285,1.851802545, text
4,8,0,0,0,0,0,0,0,0,0.1,-0.402997285,1.421852405, text
8,10.66666667,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
4,8,0,0,0,0,0,0,0,0,0.1,-0.402997285,1.421852405, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
4,8,0,0,0,0,0,0,0,0,0.1,-0.402997285,1.421852405, text
13,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
6,5.333333333,0,0,0,0,0,0,0,0,0.044444444,-0.402997285,0.227546458, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
6,5.333333333,0,0,0,0,0,0,0,0,0.044444444,-0.402997285,0.227546458, text
7,8,0,0,0,0,0,0,0,0,0.057142857,-0.402997285,0.500530674, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
85,4,0,0,0,0,0,16,8,0.094117647,0.002352941,1.933519347,-0.67731593, text
4,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
4,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
3,4,0,0,0,0,0,0,0,0,0.066666667,-0.402997285,0.705268837, text
17,0,0,0,0,0,0,3,1,0.058823529,0,1.05732561,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
29,19.42857143,0,0,0,0,0,0,0,0,0.033497537,-0.402997285,-0.007784763, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
17,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
26,0,0,0,0,0,0,4,2,0.076923077,0,1.506655732,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
31,0,0,0,0,0,0,4,1,0.032258065,0,0.397824948,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
22,0,0,0,0,0,0,4,1,0.045454545,0,0.725434043,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
30,0,0,0,0,0,0,4,1,0.033333333,0,0.424519022,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
32,0,0,0,0,0,0,5,2,0.0625,0,1.148595791,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
42,0,0,0,1,0,0,9,5,0.119047619,0,2.552418098,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
36,0,0,0,0,0,0,6,3,0.083333333,0,1.665793483,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
18,0,0,0,0,0,0,3,1,0.055555556,0,0.97619656,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
28,0,0,0,0,0,0,4,1,0.035714286,0,0.48362733,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
11,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
17,0,0,0,0,0,0,3,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
4,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
19,0,0,0,0,0,0,3,1,0.052631579,0,0.903607411,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
26,0,0,0,0,0,0,4,1,0.038461538,0,0.551829223,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
15,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
12,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
12,12,0,0,0,0,0,1,0,0,0.05,-0.402997285,0.346977053, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
17,0,0,0,0,0,0,2,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
38,0,0,1,1,0,1,5,1,0.026315789,0.0125,0.250305063,-0.459179461, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
41,0,0,1,0,0,1,5,1,0.024390244,0.011585366,0.202502452,-0.478841815, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
44,0,0,1,0,0,1,4,0,0,0.010795455,-0.402997285,-0.495822939, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
35,0,0,1,1,0,1,5,1,0.028571429,0.013571429,0.306302407,-0.436146418, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
40,0,0,1,1,0,1,6,2,0.05,0.011875,0.838277176,-0.472615403, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
40,0,0,1,1,0,1,5,1,0.025,0.011875,0.217639945,-0.472615403, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
42,0,0,2,0,0,1,5,1,0.023809524,0.01547619,0.188085792,-0.395198786, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
39,0,0,2,0,0,0,4,1,0.025641026,0.008974359,0.233553721,-0.534971954, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
49,0,0,1,0,0,0,6,1,0.020408163,0.003571429,0.103645352,-0.651121489, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
46,0,0,2,0,0,1,6,1,0.02173913,0.014130435,0.136687263,-0.424129178, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
31,0,0,0,0,0,0,4,1,0.032258065,0,0.397824948,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
39,0,0,0,0,0,0,5,1,0.025641026,0,0.233553721,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
24,0,0,0,0,0,0,3,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
23,0,0,1,0,0,1,4,1,0.043478261,0.020652174,0.676371811,-0.283928045, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
35,0,0,1,0,0,1,4,0,0,0.013571429,-0.402997285,-0.436146418, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
31,0,0,1,0,0,1,5,1,0.032258065,0.015322581,0.397824948,-0.398501014, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
23,0,0,1,0,0,1,3,0,0,0.020652174,-0.402997285,-0.283928045, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
38,0,0,1,0,0,1,6,2,0.052631579,0.0125,0.903607411,-0.459179461, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
33,0,0,1,0,0,1,6,2,0.060606061,0.014393939,1.101577819,-0.418464486, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
43,0,0,0,2,0,1,6,1,0.023255814,0.006976744,0.174339674,-0.577915692, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
40,0,0,1,0,0,0,6,1,0.025,0.004375,0.217639945,-0.633846706, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
38,0,0,0,0,0,0,6,2,0.052631579,0,0.903607411,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
34,0,0,0,0,0,0,5,2,0.058823529,0,1.05732561,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
6,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
6,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
20,0,0,1,0,0,0,4,1,0.05,0.00875,0.838277176,-0.539795113, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
51,0,0,1,0,0,1,8,2,0.039215686,0.009313725,0.570551312,-0.52767642, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
39,0,0,1,0,0,1,6,2,0.051282051,0.012179487,0.870104726,-0.466069688, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
39,0,0,0,2,0,0,7,2,0.051282051,0,0.870104726,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
24,0,0,0,0,0,0,3,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
53,0,0,1,1,2,1,7,1,0.018867925,0.01745283,0.065408172,-0.35270596, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
38,0,0,0,0,0,0,5,2,0.052631579,0,0.903607411,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
11,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
11,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
12,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
24,0,0,0,1,0,0,4,1,0.041666667,0,0.631398099,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
57,0,0,0,0,0,0,8,2,0.035087719,0,0.468072512,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
49,0,0,1,0,0,1,6,1,0.020408163,0.009693878,0.103645352,-0.519504098, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
34,0,0,0,0,0,0,4,1,0.029411765,0,0.327164163,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
52,0,0,1,0,0,1,6,1,0.019230769,0.009134615,0.074415969,-0.531526841, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
34,0,0,0,0,0,0,4,1,0.029411765,0,0.327164163,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
55,0,0,1,1,0,1,7,1,0.018181818,0.008636364,0.048375246,-0.542238011, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
29,0,0,0,0,0,0,4,1,0.034482759,0,0.453054067,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
13,24,0,0,0,0,0,0,0,0,0.092307692,-0.402997285,1.256486966, text
2,0,0,0,0,0,0,0,0,0,0,-0.402997285,-0.727898299, text
10,0,0,0,0,0,0,1,0,0,0,-0.402997285,-0.727898299, text
