 Length,Indentation,Comments,Non-Dic,Keywords,Separators,Operators,Number of words,StopWords,Stop Word Ratio,Score,STD StopWord,STD Score ,
82,0,0,0,0,0,0,14,8,0.097560976,0,1.072429574,-0.360291228, text
16,0,0,1,0,0,0,2,0,0,0.0109375,-0.560372074,0.060209983, text
176,0,0,0,2,2,0,28,12,0.068181818,0.002556818,0.580733623,-0.261992244, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
18,1,0,0,0,0,1,3,1,0.055555556,0.019444444,0.369417753,0.387266481, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
264,3.230769231,2,4,6,21,1,31,4,0.015151515,0.024191434,-0.306793031,0.569768394, code
198,0,0,1,3,0,0,31,16,0.080808081,8.84E-04,0.792049493,-0.326311332, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
26,0,0,0,0,0,0,6,4,0.153846154,0,2.014430525,-0.360291228, text
27,0,0,2,0,4,0,4,0,0,0.046296296,-0.560372074,1.419608078, text
35,0.5,0,0,0,0,0,5,2,0.057142857,7.14E-04,0.395983177,-0.332829925, text
27,0,0,1,1,5,1,4,0,0,0.059259259,-0.560372074,1.917979884, code
33,0,0,0,0,0,0,5,2,0.060606061,0,0.453944101,-0.360291228, text
27,0,0,2,0,4,0,4,0,0,0.046296296,-0.560372074,1.419608078, text
319,0,0,1,3,4,6,58,31,0.097178683,0.009012539,1.066031448,-0.013796724, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
307,0,0,0,6,0,3,54,22,0.071661238,0.002931596,0.638965944,-0.247583598, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
332,0,0,0,3,0,4,59,32,0.096385542,0.003614458,1.052757265,-0.221330415, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
380,0,0,4,5,4,7,69,36,0.094736842,0.009736842,1.025164263,0.0140497, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
6,0.5,0,0,0,0,0,1,1,0.166666667,0.004166667,2.228997408,-0.200100291, text
5,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
5,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
15,0.5,0,0,0,0,0,3,3,0.2,0.001666667,2.786871304,-0.296214853, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
81,0.5,0,0,1,0,0,16,9,0.111111111,3.09E-04,1.29920758,-0.348425233, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
130,0,0,1,0,0,0,16,8,0.061538462,0.001346154,0.469548965,-0.308537233, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
6,0,0,0,0,0,0,1,1,0.166666667,0,2.228997408,-0.360291228, text
5,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
41,0.5,0,0,1,0,0,6,3,0.073170732,6.10E-04,0.664229162,-0.336848652, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
29,0,0,0,0,0,0,6,4,0.137931034,0,1.748071635,-0.360291228, text
12,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
250,0.166666667,0,0,0,0,0,42,19,0.076,3.33E-05,0.711580409,-0.359009701, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
179,0,0,0,1,0,0,31,15,0.083798883,0,0.842104202,-0.360291228, text
16,0,0,0,0,0,0,3,0,0,0,-0.560372074,-0.360291228, text
10,0.5,0,0,0,0,0,2,2,0.2,0.0025,2.786871304,-0.264176666, text
18,0,0,1,0,0,0,3,0,0,0.009722222,-0.560372074,0.013487626, text
123,0,0,0,1,0,0,25,15,0.12195122,0,1.480629986,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
32,0,0,0,1,0,0,7,4,0.125,0,1.531655037,-0.360291228, text
23,0,0,1,0,3,0,3,0,0,0.036956522,-0.560372074,1.06053274, text
166,0.25,0,0,2,0,1,35,20,0.120481928,0.00188253,1.456039599,-0.287915805, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
355,3.875,2,6,7,29,3,41,7,0.01971831,0.025827465,-0.230362164,0.632666964, code
163,0,0,0,4,0,0,31,16,0.098159509,0,1.082446762,-0.360291228, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
64,0.5,0,0,1,0,0,12,7,0.109375,3.91E-04,1.270151648,-0.345273328, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
35,0.5,0,0,0,0,0,7,4,0.114285714,7.14E-04,1.352338428,-0.332829925, text
4,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
140,0.25,0,0,2,0,1,23,12,0.085714286,0.002232143,0.874160802,-0.274474654, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
335,3.875,2,5,7,26,1,38,7,0.020895522,0.023041045,-0.21066008,0.525540748, code
106,0,0,1,0,0,0,14,10,0.094339623,0.001650943,1.018516312,-0.296819347, text
10,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
11,1,0,0,0,0,0,2,1,0.090909091,0.004545455,0.961102189,-0.185537478, text
16,0,0,0,0,0,0,3,0,0,0,-0.560372074,-0.360291228, text
24,0,0,0,1,0,0,5,2,0.083333333,0,0.834312667,-0.360291228, text
33,0,0,1,0,0,0,5,0,0,0.00530303,-0.560372074,-0.156411853, text
25,0,0,0,0,0,0,4,2,0.08,0,0.778525277,-0.360291228, text
15,0,0,1,0,0,0,2,0,0,0.011666667,-0.560372074,0.088243397, text
19,0,0,0,0,0,0,3,1,0.052631579,0,0.320481446,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
64,0,0,0,0,0,0,12,8,0.125,0,1.531655037,-0.360291228, text
4,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
8,1,0,0,0,0,0,2,2,0.25,0.00625,3.623682149,-0.120004822, text
2,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
13,0.5,0,0,0,0,0,3,2,0.153846154,0.001923077,2.014430525,-0.286356949, text
7,0,0,0,2,0,0,2,0,0,0,-0.560372074,-0.360291228, code
177,0.25,0,0,2,0,1,31,15,0.084745763,0.001765537,0.857951391,-0.292413712, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
1364,6.270833333,2,22,15,139,6,142,10,0.007331378,0.027667553,-0.437672537,0.703410656, code
493,0,0,0,4,0,1,81,34,0.068965517,6.09E-04,0.59384978,-0.336896203, text
7,0,0,1,0,2,0,1,0,0,0.089285714,-0.560372074,3.07237172, text
27,1,0,0,0,0,0,4,1,0.037037037,0.001851852,0.059487811,-0.289095256, text
20,0,0,0,0,0,1,4,3,0.15,0.015,1.95006046,0.216396147, text
61,0,0,0,2,0,0,11,6,0.098360656,0,1.085813194,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
110,0.666666667,0,4,1,13,8,12,3,0.027272727,0.055075758,-0.103929796,1.757141711, code
247,0,0,0,1,0,0,45,25,0.101214575,0,1.133577004,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
9,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
77,0,0,0,0,0,0,15,8,0.103896104,0,1.178455655,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
104,0,0,0,1,0,0,16,7,0.067307692,0,0.566104063,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
152,0,0,0,0,0,1,24,14,0.092105263,0.001973684,0.981121587,-0.28441131, text
2,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
16,0,0,0,0,0,0,3,2,0.125,0,1.531655037,-0.360291228, text
4,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
5,0,0,0,0,0,0,1,1,0.2,0,2.786871304,-0.360291228, text
7,0,0,0,2,0,0,2,0,0,0,-0.560372074,-0.360291228, code
32,0,0,0,0,0,1,6,5,0.15625,0.009375,2.054661815,1.38E-04, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
36,0,0,0,0,0,0,4,1,0.027777778,0,-0.095477161,-0.360291228, text
306,0,0,0,2,0,1,53,23,0.075163399,9.80E-04,0.697578869,-0.322599243, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
81,1,0,0,2,2,0,14,7,0.086419753,0.00617284,0.885967657,-0.122971321, text
241,0,0,0,4,4,1,48,28,0.116182573,0.004979253,1.38408466,-0.168859734, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
58,0,0,0,0,0,0,10,5,0.086206897,0,0.882405244,-0.360291228, text
5,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
6,0,0,0,0,0,0,1,1,0.166666667,0,2.228997408,-0.360291228, text
8,0,0,0,2,0,0,2,0,0,0,-0.560372074,-0.360291228, text
63,0.5,0,0,0,0,0,9,3,0.047619048,3.97E-04,0.236590635,-0.345034948, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
65,1,0,0,0,0,0,11,4,0.061538462,7.69E-04,0.469548965,-0.330717517, text
5,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
119,0.5,0,0,1,0,0,20,9,0.075630252,2.10E-04,0.705392228,-0.352214374, text
5,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
17,1,0,0,0,0,0,3,1,0.058823529,0.002941176,0.424111272,-0.247215272, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
259,0,0,0,4,0,0,49,28,0.108108108,0,1.248948671,-0.360291228, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
39,0,0,0,1,0,0,7,5,0.128205128,0,1.585296758,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
24,1,0,0,0,0,1,4,2,0.083333333,0.014583333,0.834312667,0.200377053, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
358,3.882352941,2,4,7,30,4,44,4,0.011173184,0.026100887,-0.373375238,0.643178917, code
109,0,0,0,2,0,0,18,9,0.082568807,0,0.821517394,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
63,0,0,0,0,0,0,11,5,0.079365079,0,0.767899108,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
15,0,0,0,0,0,0,3,2,0.133333333,0,1.671123511,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
62,0.5,0,0,0,0,0,9,3,0.048387097,4.03E-04,0.249444872,-0.344788879, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
158,0.5,0,0,1,0,0,26,12,0.075949367,1.58E-04,0.710733006,-0.354208028, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
3,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
6,0.5,0,0,0,0,0,1,1,0.166666667,0.004166667,2.228997408,-0.200100291, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
260,0.2,0,0,4,0,0,45,22,0.084615385,3.85E-05,0.855769355,-0.358812543, text
7,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
5,0.5,0,0,0,0,0,1,1,0.2,0.005,2.786871304,-0.168062103, text
10,0,0,1,0,0,0,1,0,0,0.0175,-0.560372074,0.31251071, text
1,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
56,0,0,0,2,0,0,11,6,0.107142857,0,1.232794021,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
45,0.5,0,0,0,0,0,8,6,0.133333333,5.56E-04,1.671123511,-0.338932437, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
45,0.5,0,0,0,1,0,7,4,0.088888889,0.005555556,0.927291649,-0.146703311, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
124,0,0,0,1,1,0,23,14,0.112903226,0.001814516,1.329200801,-0.290530659, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
109,0.333333333,0,0,0,1,0,20,13,0.119266055,0.002217125,1.435690491,-0.275052014, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
36,0,0,0,1,0,0,6,3,0.083333333,0,0.834312667,-0.360291228, text
5,0,0,1,0,0,2,3,0,0,0.155,-0.560372074,5.59881165, text
115,0,0,0,3,0,0,20,11,0.095652174,0,1.040483455,-0.360291228, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
28,0.5,0,0,0,0,0,5,5,0.178571429,8.93E-04,2.428238085,-0.325964599, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
23,0,0,0,0,1,0,3,1,0.043478261,0.009782609,0.16728953,0.015809234, text
11,0,0,1,0,0,0,2,0,0,0.015909091,-0.560372074,0.251346897, text
61,0.5,0,0,1,1,1,11,7,0.114754098,0.009016393,1.360177405,-0.013648544, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
67,0,0,0,0,0,1,12,5,0.074626866,0.004477612,0.688599336,-0.188145743, text
18,0,0,0,0,0,0,2,1,0.055555556,0,0.369417753,-0.360291228, text
5,0,0,1,0,0,2,3,0,0,0.155,-0.560372074,5.59881165, text
245,0.166666667,0,0,2,0,2,44,22,0.089795918,0.002482993,0.942471892,-0.264830506, text
15,0,0,4,0,2,1,4,0,0,0.096666667,-0.560372074,3.356138524, text
218,0,0,0,2,0,2,34,15,0.068807339,0.002752294,0.591202482,-0.254477031, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
119,0,0,0,0,2,0,17,7,0.058823529,0.003781513,0.424111272,-0.214907856, text
1,0,0,0,0,0,1,0,0,0,0.3,-0.560372074,11.17345628, text
39,0.5,0,0,0,0,0,7,3,0.076923077,6.41E-04,0.727029225,-0.335646469, text
3,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
304,0,0,0,3,0,0,49,23,0.075657895,0,0.705854862,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
130,0,0,0,0,0,1,19,6,0.046153846,0.002307692,0.212068705,-0.271570094, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
9,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
199,0,0,1,2,0,2,30,14,0.070351759,0.003894472,0.61705022,-0.210565025, text
2,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
98,0,0,0,1,0,1,15,4,0.040816327,0.003061224,0.122738819,-0.242599927, text
9,0,0,1,0,0,2,3,0,0,0.086111111,-0.560372074,2.950321482, text
32,1,0,0,1,0,0,6,2,0.0625,0.0015625,0.485641481,-0.300219627, text
1,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
13,0,0,0,0,0,1,3,3,0.230769231,0.023076923,3.301831824,0.526920118, text
3,0.5,0,0,0,0,0,0,0,0,0.008333333,-0.560372074,-0.039909353, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
33,0,0,0,0,0,1,6,3,0.090909091,0.009090909,0.961102189,-0.010783728, text
336,0,0,0,3,0,0,58,35,0.104166667,0,1.182983852,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
620,0,0,1,10,0,2,105,48,0.077419355,0.00125,0.73533504,-0.312233947, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
273,0,0,0,3,0,1,45,18,0.065934066,0.001098901,0.543114754,-0.318043069, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
253,0.842105263,0,6,8,22,1,27,0,0,0.02506761,-0.560372074,0.603453709, code
122,0,0,2,1,0,0,20,8,0.06557377,0.002868852,0.537084771,-0.249995829, text
23,0,0,2,0,0,0,3,0,0,0.015217391,-0.560372074,0.224753935, text
161,0,0,2,3,0,0,24,12,0.074534161,0.002173913,0.687047818,-0.276713348, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
60,0,0,0,1,0,0,9,3,0.05,0,0.27643877,-0.360291228, text
17,0,0,1,0,0,0,2,0,0,0.010294118,-0.560372074,0.035474618, text
16,0,0,0,0,0,0,3,2,0.125,0,1.531655037,-0.360291228, text
15,0,0,1,0,0,0,2,0,0,0.011666667,-0.560372074,0.088243397, text
253,0,0,0,2,0,0,47,28,0.110671937,0,1.291857463,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
141,0,0,0,1,0,0,26,16,0.113475177,0,1.338773105,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
294,0,0,0,2,0,0,51,30,0.102040816,0,1.14740516,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
10,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
315,0,0,0,4,3,0,55,29,0.092063492,0.002142857,0.980422497,-0.277907317, text
9,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
238,0,0,0,4,0,0,39,22,0.092436975,0,0.986673185,-0.360291228, text
2,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
32,0,0,0,1,0,0,4,3,0.09375,0,1.008648259,-0.360291228, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
20,0.5,0,0,0,0,0,3,3,0.15,0.00125,1.95006046,-0.312233947, text
6,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
34,1,0,0,0,0,0,5,2,0.058823529,0.001470588,0.424111272,-0.30375325, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
13,0,0,1,0,0,0,1,0,0,0.013461538,-0.560372074,0.157248724, text
417,0,0,0,2,0,0,71,35,0.083932854,0,0.84434637,-0.360291228, text
5,0.333333333,0,0,0,0,0,0,0,0,0.003333333,-0.560372074,-0.232138478, text
614,1.666666667,8,11,9,32,11,72,8,0.013029316,0.023629207,-0.342310617,0.548153144, code
162,0,0,0,1,0,0,23,11,0.067901235,0,0.576037715,-0.360291228, text
7,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
117,0.333333333,0,0,1,0,0,22,13,0.111111111,1.42E-04,1.29920758,-0.354814615, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
93,0.333333333,0,4,0,0,0,15,8,0.086021505,0.007706093,0.879302497,-0.064024118, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
58,0,0,0,0,0,0,8,3,0.051724138,0,0.305294317,-0.360291228, text
9,0,0,1,0,0,1,2,0,0,0.052777778,-0.560372074,1.668793981, code
14,0,0,0,1,0,0,2,0,0,0,-0.560372074,-0.360291228, text
5,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
75,0,0,0,1,0,0,13,5,0.066666667,0,0.555375718,-0.360291228, text
19,0,0,0,0,0,0,2,0,0,0,-0.560372074,-0.360291228, text
3,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
172,0,0,0,1,0,0,31,18,0.104651163,0,1.191092484,-0.360291228, text
18,0,0,1,0,3,2,3,0,0,0.080555556,-0.560372074,2.736733565, code
33,0.5,0,0,1,0,0,7,4,0.121212121,7.58E-04,1.468260276,-0.331165603, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
56,0,0,0,0,0,0,12,8,0.142857143,0,1.830516053,-0.360291228, text
5,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
230,0,0,0,3,2,0,39,21,0.091304348,0.001956522,0.967717294,-0.285071136, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
28,0,0,1,0,3,3,2,0,0,0.0625,-0.560372074,2.042572836, code
337,0.2,0,0,1,1,3,43,18,0.053412463,0.003367953,0.33355049,-0.230807515, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
196,0,0,2,2,0,0,32,11,0.056122449,0.001785714,0.378905404,-0.291637969, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
68,0,0,0,0,0,0,12,7,0.102941176,0,1.162473782,-0.360291228, text
22,0,0,1,0,2,0,4,0,0,0.028409091,-0.560372074,0.73191971, text
38,0.5,0,0,0,0,0,6,3,0.078947368,6.58E-04,0.760908207,-0.334997922, text
22,0,0,0,0,2,0,3,0,0,0.020454545,-0.560372074,0.426100647, text
66,0.5,0,0,1,0,0,11,5,0.075757576,3.79E-04,0.707523145,-0.345728416, text
28,0,0,1,0,3,0,4,0,0,0.030357143,-0.560372074,0.806814174, text
20,0,0,0,0,0,0,3,1,0.05,0,0.27643877,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
34,0,0,0,1,0,0,6,3,0.088235294,0,0.916352946,-0.360291228, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
5,0.5,0,0,0,0,0,1,1,0.2,0.005,2.786871304,-0.168062103, text
4,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
45,0.5,0,0,0,0,0,10,8,0.177777778,5.56E-04,2.414955373,-0.338932437, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
24,0,0,0,0,0,0,3,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
365,0,0,1,1,0,0,54,23,0.063013699,4.79E-04,0.494238853,-0.341858298, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
386,0,0,2,2,4,0,63,25,0.064766839,0.003238342,0.523579797,-0.235790499, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
223,0,0,0,2,0,0,38,15,0.067264574,0,0.565382425,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
153,0,0,0,0,0,0,25,11,0.071895425,0,0.642885349,-0.360291228, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
17,0,0,0,0,0,0,2,1,0.058823529,0,0.424111272,-0.360291228, text
6,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
11,1,0,0,0,0,0,1,0,0,0.004545455,-0.560372074,-0.185537478, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
675,2.68,8,17,9,32,11,80,9,0.013333333,0.023124444,-0.337222516,0.528747117, code
119,0,0,0,0,0,0,19,10,0.084033613,0,0.846032707,-0.360291228, text
1,0,0,1,0,0,0,1,0,0,0.175,-0.560372074,6.367728151, text
5,1,0,0,0,0,0,1,1,0.2,0.01,2.786871304,0.024167022, text
1,0,0,1,0,0,0,1,0,0,0.175,-0.560372074,6.367728151, text
16,1,0,0,0,0,0,2,2,0.125,0.003125,1.531655037,-0.240148025, text
3,0,0,2,0,0,0,2,0,0,0.116666667,-0.560372074,4.125055025, text
5,1,0,0,0,0,0,1,1,0.2,0.01,2.786871304,0.024167022, text
3,0,0,2,0,0,0,2,0,0,0.116666667,-0.560372074,4.125055025, text
303,0,0,0,3,0,0,50,24,0.079207921,0,0.765268868,-0.360291228, text
37,0,0,0,0,0,0,8,5,0.135135135,0,1.701278857,-0.360291228, text
18,0.5,0,0,0,0,0,2,1,0.055555556,0.001388889,0.369417753,-0.306894249, text
8,0,0,0,0,0,0,1,0,0,0,-0.560372074,-0.360291228, text
85,1,0,0,0,0,0,14,7,0.082352941,5.88E-04,0.817904611,-0.337676037, text
295,0,0,1,4,0,1,48,24,0.081355932,0.001610169,0.801218452,-0.298386934, text
3,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
20,1,0,0,0,0,0,4,3,0.15,0.0025,1.95006046,-0.264176666, text
5,0,0,0,1,0,0,1,0,0,0,-0.560372074,-0.360291228, text
106,0.666666667,0,0,0,0,0,17,8,0.075471698,3.14E-04,0.702738635,-0.348201346, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
281,0,0,0,1,0,0,50,33,0.117437722,0,1.405091119,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
290,0,0,0,1,0,0,53,26,0.089655172,0,0.940116337,-0.360291228, text
6,0,0,1,0,0,0,1,0,0,0.029166667,-0.560372074,0.761045335, text
40,1,0,0,1,0,0,8,4,0.1,0.00125,1.113249615,-0.312233947, text
6,0,0,1,0,0,0,1,0,0,0.029166667,-0.560372074,0.761045335, text
3,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
4,0,0,0,0,0,0,0,0,0,0,-0.560372074,-0.360291228, text
237,0,0,2,0,0,0,44,29,0.122362869,0.001476793,1.487519444,-0.303514693, text
20,0,0,1,1,1,0,3,0,0,0.02,-0.560372074,0.408625272, code
101,0.5,0,1,1,0,0,18,10,0.099009901,0.001980198,1.096679103,-0.284160882, text
4,0,0,1,0,0,0,1,0,0,0.04375,-0.560372074,1.321713617, text
10,1,0,0,0,0,0,3,3,0.3,0.005,4.460492994,-0.168062103, text
